measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,United States,Female,55 to 59,Enteric infections,Percent,2017,0.00809297037336,0.00920239674724,0.0069900194738
Prevalence,United States,Male,60 to 64,Enteric infections,Percent,2017,0.00636380480541,0.00720303484952,0.00548340837688
Prevalence,United States,Female,60 to 64,Enteric infections,Percent,2017,0.00841933926754,0.00947226146596,0.00740033813985
Prevalence,United States,Male,65 to 69,Enteric infections,Percent,2017,0.00703399410378,0.00771852458951,0.00630885764534
Prevalence,United States,Female,65 to 69,Enteric infections,Percent,2017,0.00956959534245,0.0104384464157,0.00861730801752
Prevalence,United States,Male,70 to 74,Enteric infections,Percent,2017,0.0077186517426,0.00853921653794,0.00690738445537
Prevalence,United States,Female,70 to 74,Enteric infections,Percent,2017,0.0107557223362,0.0118722300205,0.00965085757303
Prevalence,United States,Male,75 to 79,Enteric infections,Percent,2017,0.00843767610887,0.00956266550616,0.00735467293678
Prevalence,United States,Female,75 to 79,Enteric infections,Percent,2017,0.0119695359423,0.0133632539633,0.0105856442399
Prevalence,United States,Male,<1 year,Enteric infections,Percent,2017,0.0175740178629,0.0220706360829,0.0135258755624
Prevalence,United States,Female,<1 year,Enteric infections,Percent,2017,0.0145600189331,0.0179820099919,0.0118125235535
Prevalence,United States,Male,80 to 84,Enteric infections,Percent,2017,0.00966143534065,0.0108470653414,0.00854433713099
Prevalence,United States,Female,80 to 84,Enteric infections,Percent,2017,0.0131431027954,0.0146255227483,0.0116478932358
Prevalence,United States,Male,85 to 89,Enteric infections,Percent,2017,0.0115357023638,0.0127162819506,0.0103584668203
Prevalence,United States,Female,85 to 89,Enteric infections,Percent,2017,0.0141940710611,0.015665893242,0.0128275289197
Prevalence,United States,Male,90 to 94,Enteric infections,Percent,2017,0.013291919329,0.0151692459756,0.0117057684402
Prevalence,United States,Female,90 to 94,Enteric infections,Percent,2017,0.0152175936659,0.0172586640243,0.0134050750736
Prevalence,United States,Male,95 plus,Enteric infections,Percent,2017,0.0149000875884,0.0177128991667,0.0125757768019
Prevalence,United States,Female,95 plus,Enteric infections,Percent,2017,0.016204800507,0.0191202190411,0.0136891170739
Prevalence,United States,Male,1 to 4,Colon and rectum cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,1 to 4,Colon and rectum cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,5 to 9,Colon and rectum cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,5 to 9,Colon and rectum cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,10 to 14,Colon and rectum cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,10 to 14,Colon and rectum cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,15 to 19,Colon and rectum cancer,Percent,2017,2.83773519667e-05,3.23346898617e-05,2.52801052385e-05
Prevalence,United States,Female,15 to 19,Colon and rectum cancer,Percent,2017,1.69490022559e-05,1.89171049497e-05,1.55411195687e-05
Prevalence,United States,Male,20 to 24,Colon and rectum cancer,Percent,2017,0.000109076338026,0.000121200901127,9.85256211472e-05
Prevalence,United States,Female,20 to 24,Colon and rectum cancer,Percent,2017,7.04570113612e-05,7.82286224801e-05,6.22092122596e-05
Prevalence,United States,Male,25 to 29,Colon and rectum cancer,Percent,2017,0.000291591187821,0.000323319041128,0.000246685819536
Prevalence,United States,Female,25 to 29,Colon and rectum cancer,Percent,2017,0.000202571314378,0.000226071615698,0.000170527101135
Prevalence,United States,Male,30 to 34,Colon and rectum cancer,Percent,2017,0.000577156058098,0.000636943445516,0.000477691650083
Prevalence,United States,Female,30 to 34,Colon and rectum cancer,Percent,2017,0.00047258128152,0.000530404637772,0.000392323784468
Prevalence,United States,Male,35 to 39,Colon and rectum cancer,Percent,2017,0.00102970147576,0.0011307802998,0.000879684895487
Prevalence,United States,Female,35 to 39,Colon and rectum cancer,Percent,2017,0.00085583764523,0.000941597768442,0.000753179246623
Prevalence,United States,Male,40 to 44,Colon and rectum cancer,Percent,2017,0.00173589008923,0.00187872588989,0.00157980984511
Prevalence,United States,Female,40 to 44,Colon and rectum cancer,Percent,2017,0.00144469320993,0.0015519312607,0.00133819850745
Prevalence,United States,Male,45 to 49,Colon and rectum cancer,Percent,2017,0.00276982150134,0.00297324874871,0.00256757480115
Prevalence,United States,Female,45 to 49,Colon and rectum cancer,Percent,2017,0.00221308451469,0.00235576465414,0.00206149425618
Prevalence,United States,Male,50 to 54,Colon and rectum cancer,Percent,2017,0.00508992934034,0.00545897198357,0.00472671984904
Prevalence,United States,Female,50 to 54,Colon and rectum cancer,Percent,2017,0.00378449546311,0.00403235201637,0.00353801778615
Prevalence,United States,Male,55 to 59,Colon and rectum cancer,Percent,2017,0.00739444423118,0.0078827819098,0.00687664875638
Prevalence,United States,Female,55 to 59,Colon and rectum cancer,Percent,2017,0.0050442725755,0.00533399789442,0.00474340152131
Prevalence,United States,Male,60 to 64,Colon and rectum cancer,Percent,2017,0.010144341391,0.0107861844618,0.00944492776772
Prevalence,United States,Female,60 to 64,Colon and rectum cancer,Percent,2017,0.00646303143537,0.00682763525662,0.00610853091342
Prevalence,United States,Male,65 to 69,Colon and rectum cancer,Percent,2017,0.0131290895685,0.0138510547512,0.0124251264342
Prevalence,United States,Female,65 to 69,Colon and rectum cancer,Percent,2017,0.00869344047998,0.00919916860594,0.00819952246642
Prevalence,United States,Male,70 to 74,Colon and rectum cancer,Percent,2017,0.0162275242538,0.0171680863134,0.0153571897901
Prevalence,United States,Female,70 to 74,Colon and rectum cancer,Percent,2017,0.0113337227864,0.0119625031995,0.0107675449492
Prevalence,United States,Male,75 to 79,Colon and rectum cancer,Percent,2017,0.0189598267168,0.0199905687088,0.0179359225382
Prevalence,United States,Female,75 to 79,Colon and rectum cancer,Percent,2017,0.013958762958,0.01471217363,0.0132289211593
Prevalence,United States,Male,<1 year,Colon and rectum cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Colon and rectum cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Colon and rectum cancer,Percent,2017,0.0151754670547,0.0160097417406,0.0143603054769
Prevalence,United States,Female,80 to 84,Colon and rectum cancer,Percent,2017,0.0121061398308,0.0127316025954,0.0115214673872
Prevalence,United States,Male,85 to 89,Colon and rectum cancer,Percent,2017,0.0191737898102,0.0202760599119,0.0181367593524
Prevalence,United States,Female,85 to 89,Colon and rectum cancer,Percent,2017,0.0159934368518,0.0168874209647,0.0152357742832
Prevalence,United States,Male,90 to 94,Colon and rectum cancer,Percent,2017,0.0211680194134,0.0223896670178,0.0199941331141
Prevalence,United States,Female,90 to 94,Colon and rectum cancer,Percent,2017,0.0185073565861,0.0194367368601,0.0176520248082
Prevalence,United States,Male,95 plus,Colon and rectum cancer,Percent,2017,0.0111990143932,0.0116982255699,0.0106773184203
Prevalence,United States,Female,95 plus,Colon and rectum cancer,Percent,2017,0.00894845726366,0.00931799993001,0.00861169714152
Prevalence,United States,Male,1 to 4,Lip and oral cavity cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,1 to 4,Lip and oral cavity cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,5 to 9,Lip and oral cavity cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,5 to 9,Lip and oral cavity cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,10 to 14,Lip and oral cavity cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,10 to 14,Lip and oral cavity cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,15 to 19,Lip and oral cavity cancer,Percent,2017,1.13766661242e-05,1.28597290484e-05,1.02070787912e-05
Prevalence,United States,Female,15 to 19,Lip and oral cavity cancer,Percent,2017,1.031441343e-05,1.15254939192e-05,9.28387909828e-06
Prevalence,United States,Male,20 to 24,Lip and oral cavity cancer,Percent,2017,3.69964886995e-05,4.18888065119e-05,3.29108075262e-05
Prevalence,United States,Female,20 to 24,Lip and oral cavity cancer,Percent,2017,2.22955933025e-05,2.54070664149e-05,1.92363567726e-05
Prevalence,United States,Male,25 to 29,Lip and oral cavity cancer,Percent,2017,9.58177102502e-05,0.000109623264028,8.22088187835e-05
Prevalence,United States,Female,25 to 29,Lip and oral cavity cancer,Percent,2017,5.36690999089e-05,6.2364122515e-05,4.47412419234e-05
Prevalence,United States,Male,30 to 34,Lip and oral cavity cancer,Percent,2017,0.000135843076353,0.000151011452023,0.000116110321228
Prevalence,United States,Female,30 to 34,Lip and oral cavity cancer,Percent,2017,7.4507233514e-05,8.54589054332e-05,6.32689737239e-05
Prevalence,United States,Male,35 to 39,Lip and oral cavity cancer,Percent,2017,0.000223805593284,0.000245275399095,0.00019500665927
Prevalence,United States,Female,35 to 39,Lip and oral cavity cancer,Percent,2017,0.000108772433687,0.000122394049569,9.50886772225e-05
Prevalence,United States,Male,40 to 44,Lip and oral cavity cancer,Percent,2017,0.000298591117853,0.00033240957168,0.00026708841913
Prevalence,United States,Female,40 to 44,Lip and oral cavity cancer,Percent,2017,0.000140220284056,0.000156206749375,0.000126071056259
Prevalence,United States,Male,45 to 49,Lip and oral cavity cancer,Percent,2017,0.000530008166367,0.000586716422075,0.00047798799504
Prevalence,United States,Female,45 to 49,Lip and oral cavity cancer,Percent,2017,0.000213787944,0.000234512270847,0.000194185971021
Prevalence,United States,Male,50 to 54,Lip and oral cavity cancer,Percent,2017,0.00102112029659,0.00111996362753,0.00092922276034
Prevalence,United States,Female,50 to 54,Lip and oral cavity cancer,Percent,2017,0.000374734421829,0.000411409620786,0.000340044077177
Prevalence,United States,Male,55 to 59,Lip and oral cavity cancer,Percent,2017,0.00158704950624,0.00173240679642,0.00144731494134
Prevalence,United States,Female,55 to 59,Lip and oral cavity cancer,Percent,2017,0.000509651064897,0.000556193277571,0.000460213097851
Prevalence,United States,Male,60 to 64,Lip and oral cavity cancer,Percent,2017,0.00196202257306,0.00214554822858,0.00178754808367
Prevalence,United States,Female,60 to 64,Lip and oral cavity cancer,Percent,2017,0.000583159108917,0.000635127483514,0.0005298963058
Prevalence,United States,Male,65 to 69,Lip and oral cavity cancer,Percent,2017,0.0022595657574,0.00247178056145,0.00207531855699
Prevalence,United States,Female,65 to 69,Lip and oral cavity cancer,Percent,2017,0.000779797223478,0.000851762299487,0.000716699989826
Prevalence,United States,Male,70 to 74,Lip and oral cavity cancer,Percent,2017,0.00225125080577,0.00246017043213,0.00205396477474
Prevalence,United States,Female,70 to 74,Lip and oral cavity cancer,Percent,2017,0.000937623826433,0.00102129974396,0.000857715885284
Prevalence,United States,Male,75 to 79,Lip and oral cavity cancer,Percent,2017,0.00245634537687,0.00269308446442,0.00223132898274
Prevalence,United States,Female,75 to 79,Lip and oral cavity cancer,Percent,2017,0.00108834052435,0.00119677896781,0.000987634686523
Prevalence,United States,Male,<1 year,Lip and oral cavity cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Lip and oral cavity cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Lip and oral cavity cancer,Percent,2017,0.00199971503126,0.0021823329701,0.00182390303817
Prevalence,United States,Female,80 to 84,Lip and oral cavity cancer,Percent,2017,0.00091460633435,0.000994677924811,0.000842053018353
Prevalence,United States,Male,85 to 89,Lip and oral cavity cancer,Percent,2017,0.00219549153744,0.00240610055393,0.00200819261785
Prevalence,United States,Female,85 to 89,Lip and oral cavity cancer,Percent,2017,0.00112818400199,0.00121900591851,0.00103641476096
Prevalence,United States,Male,90 to 94,Lip and oral cavity cancer,Percent,2017,0.00232004680269,0.0025404127915,0.00211402823351
Prevalence,United States,Female,90 to 94,Lip and oral cavity cancer,Percent,2017,0.00136668416935,0.00148289716009,0.00125322023633
Prevalence,United States,Male,95 plus,Lip and oral cavity cancer,Percent,2017,0.000756068773421,0.000825840176334,0.000689236370617
Prevalence,United States,Female,95 plus,Lip and oral cavity cancer,Percent,2017,0.000456370451184,0.000495195585595,0.000419598736325
Prevalence,United States,Male,1 to 4,Nasopharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,1 to 4,Nasopharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,5 to 9,Nasopharynx cancer,Percent,2017,5.7218170485e-06,6.34171913609e-06,5.12954066809e-06
Prevalence,United States,Female,5 to 9,Nasopharynx cancer,Percent,2017,4.14950538238e-06,4.73030329056e-06,3.50105500016e-06
Prevalence,United States,Male,10 to 14,Nasopharynx cancer,Percent,2017,1.91479432357e-05,2.66237643123e-05,1.29965281788e-05
Prevalence,United States,Female,10 to 14,Nasopharynx cancer,Percent,2017,1.20707941226e-05,1.68546618436e-05,7.90916920713e-06
Prevalence,United States,Male,15 to 19,Nasopharynx cancer,Percent,2017,8.12501169928e-06,9.38560245021e-06,7.0533949465e-06
Prevalence,United States,Female,15 to 19,Nasopharynx cancer,Percent,2017,3.3018485169e-06,3.83214190403e-06,2.76242261922e-06
Prevalence,United States,Male,20 to 24,Nasopharynx cancer,Percent,2017,2.28169012002e-05,2.71672359462e-05,1.85789534722e-05
Prevalence,United States,Female,20 to 24,Nasopharynx cancer,Percent,2017,8.30722984114e-06,9.82892310807e-06,6.72392702067e-06
Prevalence,United States,Male,25 to 29,Nasopharynx cancer,Percent,2017,2.28141743691e-05,2.70318847121e-05,1.79327696956e-05
Prevalence,United States,Female,25 to 29,Nasopharynx cancer,Percent,2017,1.01967949344e-05,1.17704374072e-05,8.63321911425e-06
Prevalence,United States,Male,30 to 34,Nasopharynx cancer,Percent,2017,2.54929104122e-05,3.06830908795e-05,2.00348536957e-05
Prevalence,United States,Female,30 to 34,Nasopharynx cancer,Percent,2017,1.33353577428e-05,1.57877304803e-05,1.08509687602e-05
Prevalence,United States,Male,35 to 39,Nasopharynx cancer,Percent,2017,4.46677880713e-05,5.3140566581e-05,3.60011661258e-05
Prevalence,United States,Female,35 to 39,Nasopharynx cancer,Percent,2017,1.84879309963e-05,2.19644969502e-05,1.48413527271e-05
Prevalence,United States,Male,40 to 44,Nasopharynx cancer,Percent,2017,7.94748150793e-05,9.73836144134e-05,6.23643438664e-05
Prevalence,United States,Female,40 to 44,Nasopharynx cancer,Percent,2017,2.7916432843e-05,3.5597497458e-05,2.11857403513e-05
Prevalence,United States,Male,45 to 49,Nasopharynx cancer,Percent,2017,9.38198096689e-05,0.00010664396201,8.07046995943e-05
Prevalence,United States,Female,45 to 49,Nasopharynx cancer,Percent,2017,4.34252218357e-05,5.32101592556e-05,3.46423958799e-05
Prevalence,United States,Male,50 to 54,Nasopharynx cancer,Percent,2017,0.000108433214517,0.000122934460447,9.42443704089e-05
Prevalence,United States,Female,50 to 54,Nasopharynx cancer,Percent,2017,4.62889816362e-05,5.49514431496e-05,3.89463217171e-05
Prevalence,United States,Male,55 to 59,Nasopharynx cancer,Percent,2017,0.000105445192519,0.000120196747047,9.22329622993e-05
Prevalence,United States,Female,55 to 59,Nasopharynx cancer,Percent,2017,4.53745415668e-05,5.30741499739e-05,3.84992991225e-05
Prevalence,United States,Male,60 to 64,Nasopharynx cancer,Percent,2017,0.00010690154955,0.000123054669033,9.24879248853e-05
Prevalence,United States,Female,60 to 64,Nasopharynx cancer,Percent,2017,2.31802900055e-05,2.75872511803e-05,1.9306167949e-05
Prevalence,United States,Male,65 to 69,Nasopharynx cancer,Percent,2017,0.00012916433719,0.000145515037426,0.000113962760288
Prevalence,United States,Female,65 to 69,Nasopharynx cancer,Percent,2017,3.62100570037e-05,4.22264054523e-05,3.04786946652e-05
Prevalence,United States,Male,70 to 74,Nasopharynx cancer,Percent,2017,6.8413314861e-05,7.95525263831e-05,5.94132226444e-05
Prevalence,United States,Female,70 to 74,Nasopharynx cancer,Percent,2017,2.8007024169e-05,3.34389786863e-05,2.35446940757e-05
Prevalence,United States,Male,75 to 79,Nasopharynx cancer,Percent,2017,5.38001308314e-05,6.10764821341e-05,4.71440844781e-05
Prevalence,United States,Female,75 to 79,Nasopharynx cancer,Percent,2017,3.10860743685e-05,3.46866389115e-05,2.75818389603e-05
Prevalence,United States,Male,<1 year,Nasopharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Nasopharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Nasopharynx cancer,Percent,2017,3.26964802554e-05,3.71210646967e-05,2.96986897021e-05
Prevalence,United States,Female,80 to 84,Nasopharynx cancer,Percent,2017,2.40728053406e-05,2.77647633889e-05,2.03954956742e-05
Prevalence,United States,Male,85 to 89,Nasopharynx cancer,Percent,2017,2.99048077052e-05,3.37117609752e-05,2.69249389547e-05
Prevalence,United States,Female,85 to 89,Nasopharynx cancer,Percent,2017,2.4893668097e-05,2.88744151858e-05,2.11185499824e-05
Prevalence,United States,Male,90 to 94,Nasopharynx cancer,Percent,2017,2.35887681467e-05,2.66963535784e-05,2.14781212054e-05
Prevalence,United States,Female,90 to 94,Nasopharynx cancer,Percent,2017,1.75079373454e-05,2.0291080403e-05,1.49074023221e-05
Prevalence,United States,Male,95 plus,Nasopharynx cancer,Percent,2017,6.63517125154e-06,7.50235302029e-06,6.09280957751e-06
Prevalence,United States,Female,95 plus,Nasopharynx cancer,Percent,2017,6.87651782652e-06,7.85428496704e-06,5.91849589543e-06
Prevalence,United States,Male,1 to 4,Other pharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,1 to 4,Other pharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,5 to 9,Other pharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,5 to 9,Other pharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,10 to 14,Other pharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,10 to 14,Other pharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,15 to 19,Other pharynx cancer,Percent,2017,2.46918550478e-06,2.69583226909e-06,2.33882580757e-06
Prevalence,United States,Female,15 to 19,Other pharynx cancer,Percent,2017,2.0785645438e-06,2.17527205147e-06,1.97580531944e-06
Prevalence,United States,Male,20 to 24,Other pharynx cancer,Percent,2017,2.3475793429e-06,2.56440431858e-06,2.20729859446e-06
Prevalence,United States,Female,20 to 24,Other pharynx cancer,Percent,2017,2.08649806719e-06,2.20695639284e-06,1.98155734586e-06
Prevalence,United States,Male,25 to 29,Other pharynx cancer,Percent,2017,3.13659327431e-06,3.50233723235e-06,2.68791245723e-06
Prevalence,United States,Female,25 to 29,Other pharynx cancer,Percent,2017,2.8132243796e-06,3.09622258695e-06,2.47394083734e-06
Prevalence,United States,Male,30 to 34,Other pharynx cancer,Percent,2017,1.47899958872e-05,1.63530066255e-05,1.2215583405e-05
Prevalence,United States,Female,30 to 34,Other pharynx cancer,Percent,2017,5.92161661942e-06,6.60126091392e-06,5.0371750987e-06
Prevalence,United States,Male,35 to 39,Other pharynx cancer,Percent,2017,3.4707540029e-05,3.86368644545e-05,2.93137070345e-05
Prevalence,United States,Female,35 to 39,Other pharynx cancer,Percent,2017,1.29504381764e-05,1.43107686756e-05,1.1460775962e-05
Prevalence,United States,Male,40 to 44,Other pharynx cancer,Percent,2017,0.000165010805454,0.00018279247269,0.000148617545649
Prevalence,United States,Female,40 to 44,Other pharynx cancer,Percent,2017,3.37183444691e-05,3.80055411408e-05,2.96616651577e-05
Prevalence,United States,Male,45 to 49,Other pharynx cancer,Percent,2017,0.000324240782225,0.000355226849237,0.000296736726318
Prevalence,United States,Female,45 to 49,Other pharynx cancer,Percent,2017,5.07523363742e-05,5.6736865695e-05,4.57911268562e-05
Prevalence,United States,Male,50 to 54,Other pharynx cancer,Percent,2017,0.000694290945681,0.000755070270499,0.000639604979588
Prevalence,United States,Female,50 to 54,Other pharynx cancer,Percent,2017,0.000111796498277,0.000124215460055,0.000101470663398
Prevalence,United States,Male,55 to 59,Other pharynx cancer,Percent,2017,0.00095811881691,0.00104073554482,0.000882759993312
Prevalence,United States,Female,55 to 59,Other pharynx cancer,Percent,2017,0.000169632419314,0.000186281646437,0.000154048179208
Prevalence,United States,Male,60 to 64,Other pharynx cancer,Percent,2017,0.000978394106472,0.00106077231517,0.000902199140446
Prevalence,United States,Female,60 to 64,Other pharynx cancer,Percent,2017,0.000189174410535,0.000207094455544,0.000173552201517
Prevalence,United States,Male,65 to 69,Other pharynx cancer,Percent,2017,0.000862514742332,0.00093257841057,0.000790692815169
Prevalence,United States,Female,65 to 69,Other pharynx cancer,Percent,2017,0.000192025888331,0.000211913849211,0.000174616389455
Prevalence,United States,Male,70 to 74,Other pharynx cancer,Percent,2017,0.000657879518327,0.00071346959395,0.000605642657734
Prevalence,United States,Female,70 to 74,Other pharynx cancer,Percent,2017,0.000211915996874,0.000232868381496,0.000193243200293
Prevalence,United States,Male,75 to 79,Other pharynx cancer,Percent,2017,0.000315387321154,0.000339953098742,0.000290580834646
Prevalence,United States,Female,75 to 79,Other pharynx cancer,Percent,2017,0.000135950974355,0.000150994550106,0.000123472080622
Prevalence,United States,Male,<1 year,Other pharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Other pharynx cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Other pharynx cancer,Percent,2017,0.000201073845471,0.000217006720526,0.000186322495725
Prevalence,United States,Female,80 to 84,Other pharynx cancer,Percent,2017,8.81692343089e-05,9.60856557588e-05,8.05527876719e-05
Prevalence,United States,Male,85 to 89,Other pharynx cancer,Percent,2017,0.000200726127093,0.000217657618263,0.000184733968815
Prevalence,United States,Female,85 to 89,Other pharynx cancer,Percent,2017,9.83763072776e-05,0.00010729348638,9.04184744139e-05
Prevalence,United States,Male,90 to 94,Other pharynx cancer,Percent,2017,0.000190972532995,0.000206116921211,0.000176319559701
Prevalence,United States,Female,90 to 94,Other pharynx cancer,Percent,2017,9.85755177976e-05,0.000107702568413,9.0517201976e-05
Prevalence,United States,Male,95 plus,Other pharynx cancer,Percent,2017,8.32913616044e-05,9.1270356072e-05,7.63596822805e-05
Prevalence,United States,Female,95 plus,Other pharynx cancer,Percent,2017,4.67225828206e-05,5.02034165135e-05,4.31923770225e-05
Prevalence,United States,Male,1 to 4,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,1 to 4,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,5 to 9,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,5 to 9,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,10 to 14,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,10 to 14,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,15 to 19,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,15 to 19,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,20 to 24,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,20 to 24,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,25 to 29,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,25 to 29,Non-melanoma skin cancer,Percent,2017,6.12510600381e-06,1.84681136264e-05,0.0
Prevalence,United States,Male,30 to 34,Non-melanoma skin cancer,Percent,2017,9.68590588645e-05,0.00020233713021,3.77274725837e-05
Prevalence,United States,Female,30 to 34,Non-melanoma skin cancer,Percent,2017,0.000114764655005,0.000227826870081,4.64077656732e-05
Prevalence,United States,Male,35 to 39,Non-melanoma skin cancer,Percent,2017,0.000291260780881,0.000564464378416,0.000123048040204
Prevalence,United States,Female,35 to 39,Non-melanoma skin cancer,Percent,2017,0.000455227921582,0.000848473773559,0.000213857268457
Prevalence,United States,Male,40 to 44,Non-melanoma skin cancer,Percent,2017,0.000985243163718,0.00175620829963,0.000510198547054
Prevalence,United States,Female,40 to 44,Non-melanoma skin cancer,Percent,2017,0.00100453141303,0.00177992037915,0.000535080603103
Prevalence,United States,Male,45 to 49,Non-melanoma skin cancer,Percent,2017,0.00228519718507,0.00498979888773,0.000997835068036
Prevalence,United States,Female,45 to 49,Non-melanoma skin cancer,Percent,2017,0.00207025933334,0.00432233966576,0.000984512247025
Prevalence,United States,Male,50 to 54,Non-melanoma skin cancer,Percent,2017,0.00458872308504,0.00853837898563,0.00233490608616
Prevalence,United States,Female,50 to 54,Non-melanoma skin cancer,Percent,2017,0.00361984627499,0.00688763504189,0.00191842485525
Prevalence,United States,Male,55 to 59,Non-melanoma skin cancer,Percent,2017,0.00854221145993,0.0169648933551,0.00407557576227
Prevalence,United States,Female,55 to 59,Non-melanoma skin cancer,Percent,2017,0.00588679353774,0.0109797765362,0.00288668965241
Prevalence,United States,Male,60 to 64,Non-melanoma skin cancer,Percent,2017,0.0149039560201,0.0272742468839,0.00773047175447
Prevalence,United States,Female,60 to 64,Non-melanoma skin cancer,Percent,2017,0.00894396575818,0.017598317793,0.00455688900384
Prevalence,United States,Male,65 to 69,Non-melanoma skin cancer,Percent,2017,0.0250153912511,0.0409935738343,0.0134945302735
Prevalence,United States,Female,65 to 69,Non-melanoma skin cancer,Percent,2017,0.0129952382374,0.0213532259531,0.00724388752993
Prevalence,United States,Male,70 to 74,Non-melanoma skin cancer,Percent,2017,0.0351244032,0.05944300055,0.0180304992875
Prevalence,United States,Female,70 to 74,Non-melanoma skin cancer,Percent,2017,0.0170604723787,0.0287976862517,0.00878569092984
Prevalence,United States,Male,75 to 79,Non-melanoma skin cancer,Percent,2017,0.0448914619936,0.078418878025,0.0208971817344
Prevalence,United States,Female,75 to 79,Non-melanoma skin cancer,Percent,2017,0.0210652950068,0.0368219511068,0.00984335845814
Prevalence,United States,Male,<1 year,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Non-melanoma skin cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Non-melanoma skin cancer,Percent,2017,0.0560931657298,0.0942454698605,0.028965349465
Prevalence,United States,Female,80 to 84,Non-melanoma skin cancer,Percent,2017,0.0256851579226,0.0440596580036,0.0125943434787
Prevalence,United States,Male,85 to 89,Non-melanoma skin cancer,Percent,2017,0.0700790956841,0.121660362079,0.0387018836048
Prevalence,United States,Female,85 to 89,Non-melanoma skin cancer,Percent,2017,0.0316050597236,0.0559892227237,0.0164926251772
Prevalence,United States,Male,90 to 94,Non-melanoma skin cancer,Percent,2017,0.0849472685628,0.165999976274,0.0398111037112
Prevalence,United States,Female,90 to 94,Non-melanoma skin cancer,Percent,2017,0.0381989331821,0.0744902560342,0.0172893811016
Prevalence,United States,Male,95 plus,Non-melanoma skin cancer,Percent,2017,0.102314699966,0.2181274128,0.0383214916039
Prevalence,United States,Female,95 plus,Non-melanoma skin cancer,Percent,2017,0.0457129794748,0.0992809298804,0.0162618711363
Prevalence,United States,Male,1 to 4,Leukemia,Percent,2017,0.000364693816182,0.000490274618899,0.000286389144235
Prevalence,United States,Female,1 to 4,Leukemia,Percent,2017,0.000426610274625,0.000617187672828,0.000303849708646
Prevalence,United States,Male,5 to 9,Leukemia,Percent,2017,0.000224010416661,0.000283191231801,0.000179376328174
Prevalence,United States,Female,5 to 9,Leukemia,Percent,2017,0.000181573063208,0.000247325326354,0.00014266642927
Prevalence,United States,Male,10 to 14,Leukemia,Percent,2017,0.00010643550243,0.000126157528511,9.09561398547e-05
Prevalence,United States,Female,10 to 14,Leukemia,Percent,2017,0.000104892199728,0.000128270477228,8.80347505149e-05
